User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions
572,Michelle Brown,dibarra@example.com,dibarra,21-Nov-77,Female,Shepherdbury,30-Mar-24,30-Mar-25,Annual,Mastercard,Auto-renew,Frequent,Electronics,Documentary,Tablet,Low,4.9,8
580,Jennifer Rasmussen,michael31@example.org,michael31,18-Jan-56,Female,Pettystad,27-Jan-24,26-Jan-25,Annual,Mastercard,Manual,Occasional,Clothing,Documentary,Tablet,Low,4.1,6
597,Veronica Vargas,stephenyoung@example.com,stephenyoung,26-Dec-53,Female,Parsonsstad,3-Apr-24,3-Apr-25,Annual,Mastercard,Manual,Occasional,Books,Comedy,Tablet,Low,3.6,1
603,Margaret Barker,stephanie67@example.org,stephanie67,4-Jul-51,Male,New Michael,21-Feb-24,20-Feb-25,Annual,Mastercard,Auto-renew,Occasional,Books,Horror,Tablet,Low,4.5,6
612,Ivan King,daniellewolfe@example.com,daniellewolfe,11-Apr-06,Male,West John,6-Mar-24,6-Mar-25,Annual,Mastercard,Manual,Regular,Clothing,Documentary,Tablet,Low,3.8,6
623,Mrs. Vanessa Johnson,youngronald@example.net,youngronald,19-Nov-75,Female,East Seanview,21-Jan-24,20-Jan-25,Annual,Mastercard,Manual,Frequent,Books,Drama,Tablet,Low,4,3
646,Alison Stephens,tonifernandez@example.org,tonifernandez,30-Nov-33,Male,Douglasburgh,7-Jan-24,6-Jan-25,Monthly,Mastercard,Manual,Occasional,Books,Sci-Fi,Tablet,Low,3.7,4
806,Preston Molina,qfisher@example.net,qfisher,29-Dec-77,Male,Lake Matthew,7-Jan-24,6-Jan-25,Monthly,Mastercard,Manual,Regular,Books,Documentary,Tablet,Low,4.9,6
837,Alexander Lee,trevordavis@example.org,trevordavis,6-May-57,Male,Wilsonshire,9-Apr-24,9-Apr-25,Annual,Mastercard,Auto-renew,Regular,Electronics,Drama,Tablet,Low,3.8,1
874,Jennifer Daugherty,courtneyandersen@example.net,courtneyandersen,28-Jan-52,Male,Port Justinton,1-Apr-24,1-Apr-25,Annual,Mastercard,Auto-renew,Occasional,Books,Drama,Tablet,Low,3.4,0
896,Jeremy Robertson,patricia62@example.com,patricia62,22-Mar-95,Female,Port Toddport,2-Mar-24,2-Mar-25,Annual,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Tablet,Low,4.6,6
958,Gregory Moody,imurphy@example.com,imurphy,29-Sep-99,Female,Lewisfurt,25-Jan-24,24-Jan-25,Monthly,Mastercard,Auto-renew,Regular,Electronics,Sci-Fi,Tablet,Low,4.4,1
961,Dale Hernandez,lewisjames@example.org,lewisjames,29-Dec-04,Female,East Aprilborough,25-Jan-24,24-Jan-25,Annual,Mastercard,Manual,Regular,Electronics,Drama,Tablet,Low,4.7,4
1017,Deborah Andrade,nhayden@example.net,nhayden,15-Mar-44,Female,West Jessica,31-Mar-24,31-Mar-25,Monthly,Mastercard,Auto-renew,Frequent,Books,Drama,Tablet,Low,3.4,0
1074,Courtney Morrison,harriswilliam@example.com,harriswilliam,15-May-48,Male,Lake Karen,28-Jan-24,27-Jan-25,Annual,Mastercard,Manual,Frequent,Electronics,Drama,Tablet,Low,4,7
1077,Scott Love,newmaneric@example.org,newmaneric,23-Nov-88,Male,Jeromefort,18-Feb-24,17-Feb-25,Monthly,Mastercard,Auto-renew,Regular,Books,Sci-Fi,Tablet,Low,3.4,3
1128,Dennis Davis,isimmons@example.org,isimmons,5-Jul-38,Female,Johnfort,30-Jan-24,29-Jan-25,Annual,Mastercard,Manual,Occasional,Books,Romance,Tablet,Low,3.1,7
1182,John Campbell,anthonyjones@example.org,anthonyjones,9-Feb-59,Female,Juliemouth,7-Apr-24,7-Apr-25,Annual,Mastercard,Manual,Occasional,Electronics,Romance,Tablet,Low,3.1,9
1189,Daniel Allen,amy73@example.com,amy73,17-Mar-84,Male,Lake Lindsey,14-Jan-24,13-Jan-25,Monthly,Mastercard,Auto-renew,Occasional,Books,Documentary,Tablet,Low,4.6,1
1256,Chad Kennedy,joshua03@example.org,joshua03,25-Aug-50,Female,Sotoville,14-Feb-24,13-Feb-25,Annual,Mastercard,Auto-renew,Regular,Clothing,Comedy,Tablet,Low,4.3,8
1277,Melanie Martin,riceallison@example.com,riceallison,16-Jan-69,Male,Simmonsside,1-Jan-24,31-Dec-24,Annual,Mastercard,Auto-renew,Frequent,Clothing,Romance,Tablet,Low,4.9,3
1283,Michael Cole,jennifer96@example.com,jennifer96,17-Oct-69,Male,Owenschester,6-Mar-24,6-Mar-25,Monthly,Mastercard,Manual,Frequent,Books,Horror,Tablet,Low,3.7,2
1287,Stephanie Randall,kathryn10@example.net,kathryn10,30-Jun-70,Female,East Ronald,26-Feb-24,25-Feb-25,Annual,Mastercard,Auto-renew,Occasional,Electronics,Drama,Tablet,Low,4.4,5
1289,Sean Davis,clayjamie@example.org,clayjamie,8-Dec-49,Male,Howardmouth,16-Feb-24,15-Feb-25,Annual,Mastercard,Auto-renew,Frequent,Books,Romance,Tablet,Low,3.8,10
1329,Christopher Mckay,jay38@example.org,jay38,25-Aug-40,Female,West Lisa,4-Mar-24,4-Mar-25,Annual,Mastercard,Manual,Frequent,Clothing,Sci-Fi,Tablet,Low,3.3,1
1362,Debra Alexander,owenscameron@example.com,owenscameron,18-Jan-59,Male,Lake Vernonmouth,6-Apr-24,6-Apr-25,Monthly,Mastercard,Auto-renew,Occasional,Books,Drama,Tablet,Low,3.5,4
1376,Steven Hull,christine33@example.com,christine33,23-Jun-44,Male,Robertsonton,6-Feb-24,5-Feb-25,Annual,Mastercard,Manual,Regular,Electronics,Action,Tablet,Low,4.4,7
1397,Jennifer Price,georgelane@example.net,georgelane,2-Mar-45,Female,South Shane,10-Jan-24,9-Jan-25,Annual,Mastercard,Auto-renew,Frequent,Electronics,Action,Tablet,Low,4,6
1453,Zachary Hernandez,hansenmatthew@example.net,hansenmatthew,7-Aug-45,Male,West Meganmouth,29-Mar-24,29-Mar-25,Annual,Mastercard,Auto-renew,Frequent,Electronics,Romance,Tablet,Low,3.5,8
1460,Michael Conway,brendaallen@example.com,brendaallen,30-Jun-68,Male,Harrisfort,3-Mar-24,3-Mar-25,Annual,Mastercard,Auto-renew,Occasional,Clothing,Sci-Fi,Tablet,Low,3.3,3
1472,Jessica Doyle,cookdaniel@example.org,cookdaniel,12-Aug-82,Female,Port Philipchester,11-Feb-24,10-Feb-25,Annual,Mastercard,Auto-renew,Frequent,Books,Action,Tablet,Low,4.3,2
1480,Michelle Lambert DVM,donaldturner@example.com,donaldturner,18-Jul-48,Female,North Sean,11-Mar-24,11-Mar-25,Annual,Mastercard,Manual,Occasional,Electronics,Action,Tablet,Low,3.4,4
1501,Julie Houston,juan01@example.com,juan01,27-Apr-02,Male,Jeffreyfort,24-Jan-24,23-Jan-25,Monthly,Mastercard,Auto-renew,Regular,Books,Action,Tablet,Low,4.8,6
1538,Mario Neal,heather02@example.com,heather02,20-Aug-04,Female,West Carolyn,2-Jan-24,1-Jan-25,Annual,Mastercard,Manual,Frequent,Electronics,Documentary,Tablet,Low,3.7,3
1572,Justin Luna,brownelizabeth@example.com,brownelizabeth,27-Mar-39,Male,Mckayfurt,19-Feb-24,18-Feb-25,Annual,Mastercard,Auto-renew,Occasional,Books,Action,Tablet,Low,3.1,9
1589,Taylor Young,salazarmisty@example.com,salazarmisty,5-Apr-04,Female,Phillipport,14-Mar-24,14-Mar-25,Annual,Mastercard,Auto-renew,Frequent,Electronics,Comedy,Tablet,Low,3.7,2
1630,Ernest Mosley,danielwood@example.com,danielwood,22-Jul-77,Male,Middletonville,15-Mar-24,15-Mar-25,Annual,Mastercard,Auto-renew,Frequent,Clothing,Sci-Fi,Tablet,Low,3.5,7
1653,Timothy Rojas,santiagomary@example.net,santiagomary,17-Oct-74,Female,Pughview,27-Feb-24,26-Feb-25,Annual,Mastercard,Manual,Regular,Electronics,Horror,Tablet,Low,4.3,7
1711,Tammy Berry,martinezjessica@example.com,martinezjessica,24-Nov-51,Female,Brentchester,5-Jan-24,4-Jan-25,Annual,Mastercard,Manual,Occasional,Clothing,Documentary,Tablet,Low,4,5
1748,Angela French,lewisvickie@example.net,lewisvickie,12-Nov-63,Male,Hawkinsside,27-Mar-24,27-Mar-25,Monthly,Mastercard,Manual,Regular,Electronics,Horror,Tablet,Low,3.9,2
1749,Julie Dixon,welchrandall@example.org,welchrandall,2-Nov-49,Female,West Denise,9-Apr-24,9-Apr-25,Annual,Mastercard,Manual,Occasional,Electronics,Sci-Fi,Tablet,Low,3.9,1
1774,Heather Tanner,luisreid@example.org,luisreid,7-Mar-40,Male,South Margaret,6-Mar-24,6-Mar-25,Monthly,Mastercard,Auto-renew,Regular,Books,Sci-Fi,Tablet,Low,4.6,10
1779,Brian Garrett,vcobb@example.com,vcobb,24-Mar-00,Female,North Samantha,18-Jan-24,17-Jan-25,Annual,Mastercard,Manual,Occasional,Books,Horror,Tablet,Low,3.4,0
1795,Megan Smith,diana31@example.org,diana31,25-Jun-99,Female,Port Larryfort,5-Mar-24,5-Mar-25,Monthly,Mastercard,Auto-renew,Occasional,Books,Sci-Fi,Tablet,Low,3.2,0
1835,Patricia Williams,allendenise@example.net,allendenise,7-Jan-47,Male,Johnmouth,5-Apr-24,5-Apr-25,Monthly,Mastercard,Auto-renew,Frequent,Books,Sci-Fi,Tablet,Low,3.6,3
1839,Kevin Miller,victoria68@example.net,victoria68,9-Oct-72,Male,Port Elizabethside,16-Jan-24,15-Jan-25,Monthly,Mastercard,Manual,Regular,Books,Romance,Tablet,Low,3.5,10
1842,Andrew Walker,kenneth89@example.org,kenneth89,3-Jun-04,Male,East Meaganview,28-Mar-24,28-Mar-25,Annual,Mastercard,Manual,Frequent,Clothing,Drama,Tablet,Low,4.6,10
1844,Amanda Jefferson,hsimpson@example.org,hsimpson,23-May-70,Female,Lake Leslie,28-Jan-24,27-Jan-25,Annual,Mastercard,Auto-renew,Frequent,Books,Sci-Fi,Tablet,Low,4.3,10
1949,Rachel Golden,brittany52@example.com,brittany52,5-Mar-04,Female,Stacyburgh,24-Feb-24,23-Feb-25,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Drama,Tablet,Low,4.8,2
1962,Dr. Michelle Hardy DDS,manuel81@example.com,manuel81,11-Feb-86,Female,Shelbyfurt,3-Jan-24,2-Jan-25,Annual,Mastercard,Manual,Frequent,Clothing,Comedy,Tablet,Low,3.4,6
1992,Helen Lee,sototyler@example.net,sototyler,30-Jan-92,Female,Haileyton,21-Feb-24,20-Feb-25,Annual,Mastercard,Manual,Frequent,Electronics,Action,Tablet,Low,4.4,6
2011,Lindsay Walsh,brittanywilliams@example.com,brittanywilliams,26-Feb-38,Female,Jonesmouth,12-Feb-24,11-Feb-25,Monthly,Mastercard,Auto-renew,Regular,Electronics,Horror,Tablet,Low,5,3
2053,Caleb Hill MD,stephanie06@example.net,stephanie06,28-Mar-87,Female,South Rebecca,8-Mar-24,8-Mar-25,Monthly,Mastercard,Manual,Frequent,Electronics,Comedy,Tablet,Low,4.2,1
2090,Cynthia Brown,allenjones@example.com,allenjones,9-Aug-53,Female,South Sandraport,7-Mar-24,7-Mar-25,Annual,Mastercard,Manual,Occasional,Books,Documentary,Tablet,Low,3.4,3
2099,Sandra Mcclure,isabella74@example.com,isabella74,2-Jan-99,Female,Monicastad,5-Mar-24,5-Mar-25,Annual,Mastercard,Manual,Regular,Books,Action,Tablet,Low,4.4,6
2112,Nicholas Walker,lberg@example.com,lberg,21-Nov-85,Female,West Erin,1-Feb-24,31-Jan-25,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Drama,Tablet,Low,3.1,10
2154,Veronica Kelley,xjenkins@example.org,xjenkins,6-Oct-55,Male,Millerchester,3-Apr-24,3-Apr-25,Annual,Mastercard,Auto-renew,Regular,Electronics,Documentary,Tablet,Low,4.3,10
2166,Jerry Clark,jasmine55@example.com,jasmine55,22-Feb-58,Male,Sellersberg,21-Jan-24,20-Jan-25,Monthly,Mastercard,Auto-renew,Occasional,Books,Romance,Tablet,Low,4.8,4
2178,Meghan Martin,qhill@example.org,qhill,15-Feb-35,Female,Kennedyborough,9-Mar-24,9-Mar-25,Annual,Mastercard,Manual,Regular,Electronics,Horror,Tablet,Low,4.6,2
2217,Mr. John Jimenez,rodney08@example.net,rodney08,10-Aug-58,Female,Stanleyview,30-Jan-24,29-Jan-25,Monthly,Mastercard,Manual,Regular,Books,Romance,Tablet,Low,4.6,8
2227,Paul Castillo,harrissean@example.com,harrissean,13-Sep-84,Male,Johnsonfort,27-Jan-24,26-Jan-25,Monthly,Mastercard,Manual,Occasional,Clothing,Action,Tablet,Low,3.2,4
2242,James Perez,sharon18@example.com,sharon18,30-Mar-46,Male,Huertastad,5-Jan-24,4-Jan-25,Monthly,Mastercard,Manual,Frequent,Books,Horror,Tablet,Low,4.1,3
2272,Stefanie Soto,matthew65@example.com,matthew65,29-Nov-35,Male,North Barry,5-Feb-24,4-Feb-25,Monthly,Mastercard,Manual,Frequent,Books,Drama,Tablet,Low,4.5,10
2309,Jesus Johnson,davisbrian@example.org,davisbrian,20-Feb-83,Female,Hamiltonmouth,17-Feb-24,16-Feb-25,Monthly,Mastercard,Auto-renew,Regular,Books,Comedy,Tablet,Low,4.7,1
2344,James Clay,kristin18@example.com,kristin18,8-Apr-91,Female,North Virginia,18-Mar-24,18-Mar-25,Monthly,Mastercard,Auto-renew,Regular,Clothing,Comedy,Tablet,Low,5,3
2347,Carol Hall,elizabeth97@example.net,elizabeth97,4-Dec-93,Male,Wardfurt,5-Mar-24,5-Mar-25,Annual,Mastercard,Auto-renew,Occasional,Electronics,Horror,Tablet,Low,4.2,0
2363,Brittany Reed,sferrell@example.net,sferrell,5-Sep-56,Male,Trevinoland,27-Jan-24,26-Jan-25,Monthly,Mastercard,Auto-renew,Frequent,Clothing,Documentary,Tablet,Low,3.5,4
2376,Alexander Bradshaw,juan90@example.com,juan90,17-Jun-70,Male,Wolfeburgh,13-Apr-24,13-Apr-25,Annual,Mastercard,Auto-renew,Regular,Clothing,Action,Tablet,Low,4.4,10
2387,Billy Young,johnsonmaurice@example.com,johnsonmaurice,25-Jan-06,Male,Hernandezmouth,31-Jan-24,30-Jan-25,Monthly,Mastercard,Auto-renew,Frequent,Books,Sci-Fi,Tablet,Low,3.5,5
2390,Daniel Moore,barberjason@example.com,barberjason,5-Apr-01,Male,Lake Robert,20-Mar-24,20-Mar-25,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Horror,Tablet,Low,3.1,6
2419,Jeffrey Marquez,tracisanchez@example.org,tracisanchez,26-May-53,Female,Ericside,15-Feb-24,14-Feb-25,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Sci-Fi,Tablet,Low,4.8,7
2441,William Burns,williemiranda@example.com,williemiranda,8-Jan-55,Male,Petersonside,22-Mar-24,22-Mar-25,Monthly,Mastercard,Auto-renew,Frequent,Books,Horror,Tablet,Low,3,6
2464,Travis Gutierrez,kathrynweiss@example.com,kathrynweiss,6-Jan-47,Male,Freemantown,22-Jan-24,21-Jan-25,Annual,Mastercard,Auto-renew,Frequent,Clothing,Documentary,Tablet,Low,3.3,10
2467,John Dixon,williamkoch@example.org,williamkoch,14-Nov-85,Female,Wilsonton,9-Feb-24,8-Feb-25,Monthly,Mastercard,Manual,Occasional,Clothing,Comedy,Tablet,Low,4.8,7
36,Carrie Smith,scottjohn@example.com,scottjohn,3-Jul-91,Female,Clineshire,17-Jan-24,16-Jan-25,Monthly,Mastercard,Manual,Occasional,Books,Comedy,Tablet,High,4.8,10
91,Jenna Pham,marybeltran@example.org,marybeltran,15-Aug-37,Male,Harryland,13-Jan-24,12-Jan-25,Monthly,Mastercard,Auto-renew,Occasional,Books,Drama,Tablet,High,3.4,9
95,Shannon Farmer,coffeyparker@example.org,coffeyparker,15-Dec-58,Female,Justinchester,3-Feb-24,2-Feb-25,Annual,Mastercard,Auto-renew,Frequent,Clothing,Drama,Tablet,High,4.6,6
140,Amy Serrano,weaverrobert@example.com,weaverrobert,28-Dec-74,Male,Maryside,13-Feb-24,12-Feb-25,Annual,Mastercard,Manual,Frequent,Clothing,Drama,Tablet,High,3.8,5
142,Chris Atkins,davidbell@example.org,davidbell,10-Apr-50,Female,East Jameschester,5-Apr-24,5-Apr-25,Monthly,Mastercard,Manual,Occasional,Clothing,Drama,Tablet,High,3.7,3
153,Thomas Woods,ttapia@example.org,ttapia,9-Aug-90,Female,East Stevenfort,31-Mar-24,31-Mar-25,Monthly,Mastercard,Manual,Frequent,Books,Horror,Tablet,High,3.7,9
159,Scott Hall,christianlove@example.net,christianlove,15-Sep-73,Female,Port Anthony,23-Jan-24,22-Jan-25,Monthly,Mastercard,Auto-renew,Occasional,Books,Horror,Tablet,High,4.8,2
178,Autumn Hoffman,timothymercado@example.net,timothymercado,20-Jun-90,Male,Lake Bobby,24-Mar-24,24-Mar-25,Monthly,Mastercard,Manual,Regular,Clothing,Horror,Tablet,High,3.2,1
193,Shawn Stevens,angelawhite@example.org,angelawhite,3-Oct-38,Female,Port Markland,7-Feb-24,6-Feb-25,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Documentary,Tablet,High,4.2,4
220,William Douglas,mphelps@example.org,mphelps,15-Dec-03,Female,Herreraberg,1-Feb-24,31-Jan-25,Monthly,Mastercard,Manual,Occasional,Electronics,Action,Tablet,High,3.8,5
234,Deborah Campbell,gwilliams@example.org,gwilliams,10-Jul-95,Male,Brianton,6-Jan-24,5-Jan-25,Monthly,Mastercard,Manual,Regular,Clothing,Horror,Tablet,High,4.5,0
236,Geoffrey Green,austin17@example.net,austin17,21-Aug-43,Male,Andrewside,16-Mar-24,16-Mar-25,Monthly,Mastercard,Manual,Occasional,Clothing,Documentary,Tablet,High,4.1,1
289,Joseph Ortiz,kholt@example.com,kholt,9-Dec-69,Male,Daviesburgh,13-Jan-24,12-Jan-25,Monthly,Mastercard,Manual,Regular,Clothing,Documentary,Tablet,High,3.6,8
301,Andre Ortiz,zross@example.org,zross,22-Nov-74,Male,Kathleenmouth,2-Jan-24,1-Jan-25,Monthly,Mastercard,Auto-renew,Regular,Books,Horror,Tablet,High,4.5,9
303,Jordan Jacobs,kim65@example.org,kim65,12-Aug-45,Female,New Melvin,17-Feb-24,16-Feb-25,Annual,Mastercard,Auto-renew,Frequent,Clothing,Romance,Tablet,High,4.4,1
311,Rachel Fields DVM,marilyn42@example.com,marilyn42,28-Feb-86,Female,Alexisborough,29-Jan-24,28-Jan-25,Monthly,Mastercard,Manual,Regular,Clothing,Documentary,Tablet,High,4.9,5
318,Maria Savage,linda39@example.org,linda39,14-Jun-52,Male,Allenmouth,3-Feb-24,2-Feb-25,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Romance,Tablet,High,4.4,10
339,Mitchell Hansen,irogers@example.org,irogers,24-Feb-74,Female,Hudsonville,13-Jan-24,12-Jan-25,Annual,Mastercard,Auto-renew,Frequent,Electronics,Action,Tablet,High,5,8
347,Charles Nelson,kaylaschultz@example.com,kaylaschultz,4-Dec-50,Male,Erichaven,6-Jan-24,5-Jan-25,Monthly,Mastercard,Manual,Occasional,Books,Drama,Tablet,High,3.2,10
355,Carrie Jackson,dpowell@example.net,dpowell,6-Oct-77,Male,Christineport,13-Apr-24,13-Apr-25,Annual,Mastercard,Manual,Regular,Books,Romance,Tablet,High,4.8,9
383,Jeffery Spence,xthomas@example.org,xthomas,8-Feb-98,Female,Port Glenn,4-Mar-24,4-Mar-25,Monthly,Mastercard,Manual,Frequent,Electronics,Comedy,Tablet,High,4.7,4
408,Thomas Espinoza,ycoleman@example.com,ycoleman,30-Mar-51,Female,Boyerville,14-Jan-24,13-Jan-25,Annual,Mastercard,Auto-renew,Frequent,Electronics,Romance,Tablet,High,4.1,9
424,Ann Jackson,hollymccarty@example.net,hollymccarty,4-Dec-67,Female,Port Amy,25-Mar-24,25-Mar-25,Annual,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Tablet,High,3.1,2
466,Thomas Jones,jennifer93@example.org,jennifer93,26-Jan-88,Female,Jamesshire,11-Mar-24,11-Mar-25,Monthly,Mastercard,Manual,Occasional,Books,Action,Tablet,High,3.8,0
477,Dennis Moore,jaclyn55@example.org,jaclyn55,15-Oct-05,Female,Lake Andreabury,24-Mar-24,24-Mar-25,Monthly,Mastercard,Manual,Occasional,Clothing,Documentary,Tablet,High,4.3,2
485,Todd Bates,ttran@example.org,ttran,15-Jun-57,Female,Reneefurt,11-Apr-24,11-Apr-25,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Horror,Tablet,High,3,1
564,Ronald Humphrey,krystal73@example.com,krystal73,9-Aug-68,Male,North John,1-Jan-24,31-Dec-24,Annual,Mastercard,Manual,Regular,Clothing,Romance,Tablet,High,3.3,1
569,Stacey Cook,robinsonnicholas@example.com,robinsonnicholas,19-Jul-53,Female,Jessicafort,20-Jan-24,19-Jan-25,Monthly,Mastercard,Manual,Regular,Books,Documentary,Tablet,High,4.3,7
574,Gregory James,monicadavies@example.org,monicadavies,24-Aug-34,Female,Freemanfort,1-Apr-24,1-Apr-25,Annual,Mastercard,Manual,Frequent,Electronics,Romance,Tablet,High,4,4
590,Sean Navarro,derek53@example.net,derek53,26-Aug-72,Male,New Ryan,9-Apr-24,9-Apr-25,Monthly,Mastercard,Manual,Occasional,Electronics,Documentary,Tablet,High,4.7,5
617,Sandra Johnson,joshua14@example.org,joshua14,12-Jun-71,Female,Josephfort,8-Jan-24,7-Jan-25,Monthly,Mastercard,Manual,Regular,Clothing,Romance,Tablet,High,4.6,0
619,Karen Cohen,christinapetty@example.com,christinapetty,28-Feb-80,Male,Lisaborough,12-Mar-24,12-Mar-25,Annual,Mastercard,Manual,Frequent,Books,Action,Tablet,High,3.4,10
621,Amber Phillips,ijohnson@example.net,ijohnson,20-Jun-56,Male,Nelsonville,29-Mar-24,29-Mar-25,Annual,Mastercard,Auto-renew,Occasional,Clothing,Horror,Tablet,High,3.2,0
625,Lisa Salinas,ipowell@example.org,ipowell,26-Jul-68,Male,Danielsland,13-Apr-24,13-Apr-25,Monthly,Mastercard,Manual,Regular,Electronics,Action,Tablet,High,4.3,6
634,Aaron Guzman,dawnwilliamson@example.org,dawnwilliamson,9-Nov-78,Male,Joshuamouth,4-Feb-24,3-Feb-25,Monthly,Mastercard,Auto-renew,Regular,Books,Documentary,Tablet,High,4,6
637,Mckenzie Smith,mark90@example.net,mark90,22-Sep-77,Female,Wilsonborough,9-Apr-24,9-Apr-25,Annual,Mastercard,Manual,Occasional,Clothing,Romance,Tablet,High,4,1
643,Scott Cannon,nthompson@example.com,nthompson,27-Feb-67,Male,Lewisfurt,9-Apr-24,9-Apr-25,Monthly,Mastercard,Manual,Occasional,Electronics,Horror,Tablet,High,4.6,0
651,Kaitlin Webb,htodd@example.org,htodd,1-May-36,Male,New Ann,11-Mar-24,11-Mar-25,Annual,Mastercard,Manual,Occasional,Books,Horror,Tablet,High,4.9,1
673,Oscar Wright,rhodesdan@example.org,rhodesdan,17-Jul-83,Female,Rodriguezstad,14-Jan-24,13-Jan-25,Monthly,Mastercard,Manual,Regular,Electronics,Drama,Tablet,High,4.4,4
700,Andrew Santos,vanessacarlson@example.com,vanessacarlson,14-Jul-60,Female,South Jenniferview,5-Jan-24,4-Jan-25,Annual,Mastercard,Manual,Occasional,Books,Comedy,Tablet,High,4.3,3
728,Donna Phillips,sanderson@example.org,sanderson,24-May-89,Female,Floresview,30-Mar-24,30-Mar-25,Monthly,Mastercard,Auto-renew,Regular,Books,Romance,Tablet,High,3.8,7
731,Julian Smith,heidi88@example.net,heidi88,15-Apr-86,Male,Reedland,16-Feb-24,15-Feb-25,Annual,Mastercard,Manual,Occasional,Books,Comedy,Tablet,High,3.8,6
733,Shawn Ray,xcraig@example.net,xcraig,25-Sep-02,Male,Lake Antoniomouth,14-Jan-24,13-Jan-25,Annual,Mastercard,Manual,Regular,Electronics,Comedy,Tablet,High,3.8,6
758,Jerry Johnson,anthonymeza@example.org,anthonymeza,13-Jun-51,Male,Kristaton,18-Mar-24,18-Mar-25,Annual,Mastercard,Manual,Frequent,Books,Drama,Tablet,High,4.8,10
784,Nicole Edwards,alfredrhodes@example.com,alfredrhodes,3-Jun-35,Female,West Michaeltown,27-Feb-24,26-Feb-25,Monthly,Mastercard,Auto-renew,Regular,Clothing,Drama,Tablet,High,3.5,1
816,Patrick Rosales,kaitlynoliver@example.org,kaitlynoliver,9-Sep-41,Male,Port Lauriefort,6-Mar-24,6-Mar-25,Monthly,Mastercard,Auto-renew,Occasional,Books,Horror,Tablet,High,4.5,6
881,Lindsay Burnett,lhoward@example.com,lhoward,25-Apr-34,Male,Lake Erik,5-Apr-24,5-Apr-25,Monthly,Mastercard,Manual,Regular,Books,Horror,Tablet,High,4.1,4
883,Cheryl Cooper,patriciabond@example.com,patriciabond,21-Jan-99,Male,Pattersonburgh,17-Jan-24,16-Jan-25,Annual,Mastercard,Auto-renew,Regular,Electronics,Sci-Fi,Tablet,High,5,0
923,Natalie Burgess,robert63@example.com,robert63,24-May-73,Male,North Michael,2-Apr-24,2-Apr-25,Annual,Mastercard,Manual,Frequent,Electronics,Drama,Tablet,High,4.5,8
928,Cynthia Reynolds,raymond76@example.net,raymond76,13-Aug-91,Male,Johnsonborough,11-Feb-24,10-Feb-25,Annual,Mastercard,Manual,Regular,Clothing,Documentary,Tablet,High,5,10
943,Ian Johnson,raymondlozano@example.net,raymondlozano,11-Jan-55,Male,Michaelborough,30-Jan-24,29-Jan-25,Annual,Mastercard,Auto-renew,Frequent,Electronics,Horror,Tablet,High,3.8,8
947,Justin Garcia,kathleen66@example.com,kathleen66,13-Sep-50,Female,South Sherry,19-Feb-24,18-Feb-25,Annual,Mastercard,Manual,Regular,Clothing,Action,Tablet,High,3.1,5
969,Wyatt Davis,hillmike@example.net,hillmike,31-Aug-54,Male,Angelaland,19-Feb-24,18-Feb-25,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Action,Tablet,High,3.8,4
978,Mikayla Lindsey,ann95@example.org,ann95,19-Feb-92,Female,Jonesmouth,25-Jan-24,24-Jan-25,Annual,Mastercard,Auto-renew,Frequent,Clothing,Drama,Tablet,High,3.6,8
